bsid	biosystem_ncbi_gene_id
3092	36897
3092	38743
3092	38923
3092	39858
3092	41071
3092	41112
3092	43422
3092	44432
3092	45525
3092	117332
3092	326255
3092	3355041
3092	3355135
3094	31014
3094	31023
3094	31075
3094	31310
3094	31597
3094	31617
3094	31659
3094	32078
3094	32132
3094	32221
3094	32551
3094	32818
3094	32838
3094	32995
3094	32996
3094	32997
3094	33204
3094	34009
3094	34010
3094	34011
3094	35922
3094	36298
3094	36775
3094	36897
3094	37300
3094	37713
3094	37763
3094	37909
3094	38146
3094	38890
3094	39013
3094	39659
3094	39884
3094	39885
3094	40090
3094	41602
3094	41633
3094	42504
3094	42692
3094	42871
3094	43162
3094	43319
3094	43565
3094	43644
3094	43670
3094	43725
3094	43769
3094	43828
3094	44279
3094	44642
3094	44843
3094	45307
3094	45343
3094	53439
3094	53445
3094	117463
3094	318552
3094	318725
3094	2768872
3094	2768873
3094	2768896
3094	2768897
3094	2768898
3094	2768899
3094	2768900
3094	2768901
3094	2768902
3094	2768904
3094	2768905
3094	2768906
3094	5740827
3094	7354447
3096	31293
3096	31589
3096	31840
3096	32078
3096	33467
3096	34263
3096	34881
3096	36555
3096	39431
3096	40062
3096	40314
3096	41602
3096	42313
3096	42445
3096	42964
3096	43162
3096	43275
3096	43558
3096	251430
3097	32221
3097	32838
3097	32855
3097	33196
3097	33432
3097	34009
3097	34010
3097	34011
3097	35653
3097	35851
3097	40701
3097	41565
3097	41633
3097	42504
3097	42737
3097	43644
3097	43767
3097	49701
3097	318552
3098	31014
3098	31027
3098	31310
3098	31738
3098	32498
3098	32995
3098	32996
3098	32997
3098	33432
3098	33529
3098	33753
3098	35731
3098	35900
3098	36298
3098	36372
3098	36373
3098	36775
3098	36999
3098	37713
3098	37763
3098	37778
3098	38091
3098	41941
3098	42059
3098	43725
3098	43826
3098	44263
3098	45959
3098	53445
3098	2768940
3100	31310
3100	32080
3100	32551
3100	32760
3100	32805
3100	32813
3100	32976
3100	33203
3100	34790
3100	35085
3100	35786
3100	35927
3100	3346149
83126	11522
83126	11529
83126	11670
83126	11671
83126	11674
83126	11676
83126	12183
83126	13806
83126	13807
83126	13808
83126	14120
83126	14377
83126	14378
83126	14447
83126	15277
83126	16828
83126	16832
83126	16833
83126	17330
83126	18597
83126	18598
83126	18641
83126	18642
83126	18648
83126	18655
83126	18663
83126	18746
83126	18770
83126	21991
83126	26876
83126	56012
83126	56421
83126	56752
83126	56847
83126	58810
83126	60525
83126	66681
83126	67689
83126	68263
83126	68401
83126	68738
83126	72141
83126	72157
83126	72535
83126	73458
83126	103988
83126	106557
83126	110695
83126	212032
83126	216019
83126	230163
83126	319625
83126	353204
83126	433182
83126	621603
83127	11428
83127	15929
83127	17449
83127	18563
83127	18597
83127	18598
83127	20916
83127	20917
83127	56451
83127	66925
83127	66945
83127	68263
83127	78920
83127	104112
83127	239017
83127	243996
83129	11671
83129	11677
83129	11997
83129	14187
83129	20322
83129	22235
83129	22236
83129	22238
83129	58810
83129	66646
83129	67861
83129	68631
83129	71755
83129	71773
83129	72094
83129	72535
83129	94215
83129	94284
83129	100559
83129	100727
83129	102448
83129	110006
83129	112417
83129	231396
83129	243085
83129	394430
83129	394432
83129	394433
83129	394434
83129	394435
83129	394436
83129	552899
83139	15445
83139	18104
83139	27973
83139	56316
83139	69568
83139	71883
83139	217707
83139	234724
83143	11846
83143	11847
83143	11898
83143	14645
83143	14660
83143	14661
83143	14719
83143	18125
83143	18126
83143	18416
83143	76282
83143	109652
83143	109900
83143	216456
83143	217214
83143	227231
83143	102643267
83144	11512
83144	11513
83144	11514
83144	11515
83144	11534
83144	11564
83144	11566
83144	11636
83144	11639
83144	11717
83144	12495
83144	12496
83144	12497
83144	12499
83144	13178
83144	14198
83144	14544
83144	14917
83144	14918
83144	14919
83144	14923
83144	15452
83144	16434
83144	18102
83144	18103
83144	18160
83144	18573
83144	18574
83144	18575
83144	18576
83144	18577
83144	18578
83144	18582
83144	18583
83144	18584
83144	18585
83144	18587
83144	18588
83144	18605
83144	18746
83144	18770
83144	18950
83144	18969
83144	18972
83144	18973
83144	18974
83144	19075
83144	19076
83144	20016
83144	20018
83144	20019
83144	20020
83144	20021
83144	20022
83144	20135
83144	22262
83144	23917
83144	23918
83144	23959
83144	23971
83144	23972
83144	23984
83144	26939
83144	27369
83144	28071
83144	29863
83144	50773
83144	53893
83144	54195
83144	54369
83144	54611
83144	56248
83144	56520
83144	59001
83144	60596
83144	64424
83144	66136
83144	66355
83144	66358
83144	66401
83144	66420
83144	66491
83144	66566
83144	66681
83144	66763
83144	66979
83144	67005
83144	67054
83144	67065
83144	67464
83144	67486
83144	67710
83144	67967
83144	68106
83144	68695
83144	68870
83144	69241
83144	69745
83144	69833
83144	69870
83144	69920
83144	70408
83144	70428
83144	70881
83144	71701
83144	72090
83144	72157
83144	73532
83144	74167
83144	75456
83144	75533
83144	75686
83144	76952
83144	76974
83144	78600
83144	78801
83144	78929
83144	79059
83144	94041
83144	103850
83144	104110
83144	104111
83144	105446
83144	107569
83144	110385
83144	110639
83144	110855
83144	171567
83144	207728
83144	209558
83144	210044
83144	215446
83144	218461
83144	218832
83144	224794
83144	225600
83144	229363
83144	229589
83144	229665
83144	229949
83144	230718
83144	231327
83144	231329
83144	231903
83144	234889
83144	239134
83144	241489
83144	242202
83144	245650
83144	245841
83144	271639
83144	328099
83144	382985
83144	633979
83144	667034
83144	100862375
83144	100862456
83144	102216272
83144	102641086
83146	12495
83146	12497
83146	12499
83146	13178
83146	16434
83146	18102
83146	18103
83146	18950
83146	18969
83146	18972
83146	18973
83146	18974
83146	19075
83146	19076
83146	20016
83146	20018
83146	20019
83146	20020
83146	20021
83146	20022
83146	20135
83146	21877
83146	21915
83146	22169
83146	22171
83146	22245
83146	22247
83146	22271
83146	23959
83146	26462
83146	26939
83146	28071
83146	50493
83146	50773
83146	51797
83146	54369
83146	55936
83146	56520
83146	56749
83146	57813
83146	59001
83146	64424
83146	64705
83146	66136
83146	66401
83146	66420
83146	66422
83146	66491
83146	66588
83146	66763
83146	66979
83146	67005
83146	67065
83146	67464
83146	67486
83146	67710
83146	67967
83146	68106
83146	68556
83146	69241
83146	69719
83146	69745
83146	69833
83146	69870
83146	69920
83146	70408
83146	70428
83146	70881
83146	71701
83146	72090
83146	72269
83146	72962
83146	75533
83146	76654
83146	76952
83146	78929
83146	79059
83146	80914
83146	99586
83146	103149
83146	103850
83146	107569
83146	110074
83146	171567
83146	215446
83146	218832
83146	230718
83146	231329
83146	232223
83146	245841
83146	320685
83146	331487
83146	382985
83146	633979
83146	667034
83146	100862375
83146	100862456
83146	102641086
83157	11671
83157	11846
83157	11847
83157	12709
83157	12715
83157	12716
83157	13142
83157	14431
83157	14719
83157	17161
83157	18125
83157	18126
83157	18242
83157	18263
83157	18451
83157	18452
83157	19125
83157	20229
83157	20603
83157	20810
83157	56189
83157	56454
83157	56752
83157	66194
83157	66988
83157	67092
83157	67217
83157	67432
83157	69051
83157	69215
83157	72535
83157	75986
83157	76507
83157	76722
83157	107239
83157	109731
83157	110695
83157	212647
83157	228608
83157	242669
83157	320452
83157	338403
83157	671878
83157	102643267
83163	11298
83163	11671
83163	11761
83163	13076
83163	13077
83163	13078
83163	13195
83163	14204
83163	15107
83163	15930
83163	17161
83163	21743
83163	21990
83163	23923
83163	56720
83163	56752
83163	70266
83163	70789
83163	71562
83163	71724
83163	71872
83163	72535
83163	73988
83163	74147
83163	76507
83163	93747
83163	98256
83163	100470
83163	107626
83163	107766
83163	109731
83163	110460
83163	110695
83163	213043
83163	216343
83163	229905
83163	239017
83163	266645
83163	270076
83163	100328588
83163	102642818
83173	11722
83173	14377
83173	14378
83173	14387
83173	15277
83173	18605
83173	19309
83173	22235
83173	22236
83173	22238
83173	58866
83173	66681
83173	67883
83173	68401
83173	69983
83173	70974
83173	71773
83173	72094
83173	72157
83173	74185
83173	76051
83173	77559
83173	94215
83173	94284
83173	100559
83173	100727
83173	103988
83173	109959
83173	110006
83173	110078
83173	110095
83173	112417
83173	209558
83173	212032
83173	216019
83173	231396
83173	232493
83173	232714
83173	243085
83173	394430
83173	394432
83173	394433
83173	394434
83173	394435
83173	394436
83173	552899
83173	100043684
83173	100043686
83173	100043688
83174	13135
83174	13200
83174	13478
83174	13480
83174	13481
83174	14376
83174	14595
83174	16430
83174	17155
83174	17158
83174	17308
83174	17309
83174	20014
83174	20440
83174	53418
83174	53618
83174	56737
83174	57170
83174	57370
83174	57377
83174	66789
83174	67555
83174	67569
83174	67574
83174	68292
83174	68563
83174	80286
83174	102580
83174	103534
83174	103963
83174	140481
83174	207958
83174	208211
83174	208624
83174	217664
83174	227697
83174	230815
83174	240119
83174	268510
83174	269181
83174	320302
83174	320438
83174	381903
83186	16329
83186	16330
83186	16331
83186	16332
83186	17330
83186	17772
83186	18704
83186	18705
83186	18707
83186	18711
83186	18717
83186	18718
83186	18719
83186	18720
83186	18795
83186	18796
83186	18797
83186	18799
83186	18802
83186	18803
83186	19062
83186	20975
83186	21991
83186	30955
83186	52858
83186	53332
83186	54384
83186	56727
83186	64436
83186	67073
83186	69718
83186	71780
83186	72469
83186	74055
83186	74302
83186	75678
83186	77116
83186	84095
83186	97287
83186	104776
83186	108083
83186	114663
83186	114875
83186	117150
83186	170835
83186	212111
83186	217837
83186	219135
83186	224020
83186	227733
83186	228550
83186	233011
83186	234515
83186	240752
83186	242291
83186	269180
83186	269437
83186	269615
83186	320404
83186	320634
83197	11671
83197	14651
83197	16828
83197	16832
83197	16833
83197	17436
83197	17449
83197	18563
83197	18597
83197	18598
83197	18746
83197	18770
83197	52815
83197	56752
83197	60525
83197	66204
83197	68263
83197	68738
83197	68977
83197	72535
83197	74156
83197	75572
83197	76238
83197	100705
83197	106557
83197	107029
83197	107476
83197	109264
83197	109801
83197	110460
83197	110695
83200	11428
83200	11611
83200	14645
83200	15112
83200	17449
83200	17850
83200	56185
83200	66904
83200	67078
83200	67432
83200	68133
83200	68180
83200	71562
83200	73724
83200	76238
83200	104174
83200	110460
83200	110821
83200	235582
83200	434437
83200	102641654
83219	11655
83219	11656
83219	12870
83219	12892
83219	14151
83219	15203
83219	15288
83219	15368
83219	15369
83219	17025
83219	19044
83219	22236
83219	22238
83219	22275
83219	22276
83219	67417
83219	70383
83219	71773
83219	72094
83219	77697
83219	94215
83219	94284
83219	100559
83219	100727
83219	107508
83219	109778
83219	110006
83219	112417
83219	226139
83219	231396
83219	233016
83219	243085
83219	394430
83219	394432
83219	394433
83219	394434
83219	394435
83219	394436
83219	552899
83220	14272
83220	14593
83220	15357
83220	15360
83220	19671
83220	52014
83220	57295
83220	66881
83220	67422
83220	68603
83220	71365
83220	110196
83220	110460
83220	110606
83220	192156
83220	208715
83220	319554
83220	320581
83220	102635781
83220	102641231
83235	14884
83235	14885
83235	14886
83235	17420
83235	21343
83235	24074
83235	24075
83235	57080
83235	63856
83235	66464
83235	66467
83235	66671
83235	68153
83235	68705
83235	68776
83235	70439
83235	71828
83235	72504
83235	74197
83235	74469
83235	83602
83235	99169
83235	99730
83235	102162
83235	108143
83235	209357
83235	209361
83235	225895
83235	226182
83235	227606
83235	228980
83235	229906
83235	235459
83235	319944
83235	407786
83235	619332
83236	16881
83236	17215
83236	17217
83236	17218
83236	17219
83236	17220
83236	18969
83236	18972
83236	18973
83236	18974
83236	19075
83236	19076
83236	19687
83236	19718
83236	19819
83236	19891
83236	59001
83236	66979
83236	67153
83236	67967
83236	68209
83236	68240
83236	69263
83236	69745
83236	72151
83236	381760
83239	11363
83239	11364
83239	11430
83239	11450
83239	11806
83239	11807
83239	11832
83239	12140
83239	12491
83239	12894
83239	12895
83239	12896
83239	13117
83239	13118
83239	13119
83239	13122
83239	13124
83239	14077
83239	14079
83239	14080
83239	14081
83239	14626
83239	14933
83239	15360
83239	16204
83239	16592
83239	16956
83239	17436
83239	18830
83239	19015
83239	20181
83239	20182
83239	20183
83239	20249
83239	20250
83239	20280
83239	20411
83239	22190
83239	26457
83239	26458
83239	26459
83239	30049
83239	50790
83239	56473
83239	57875
83239	66113
83239	74147
83239	74205
83239	78070
83239	78625
83239	83995
83239	83996
83239	93732
83239	94180
83239	103968
83239	104086
83239	108078
83239	113868
83239	216739
83239	230639
83239	235674
83239	277753
83239	328845
83239	329065
83239	433256
83239	435802
83239	666168
83239	100040843
83240	11546
83240	16881
83240	16882
83240	17193
83240	18207
83240	18294
83240	18972
83240	18973
83240	18974
83240	21665
83240	22256
83240	22594
83240	56626
83240	59001
83240	66979
83240	67967
83240	69745
83240	70603
83240	71726
83240	77622
83240	234258
83240	235587
83240	268395
83240	328417
83240	382913
83240	545124
83240	100862258
83241	13194
83241	14884
83241	14885
83241	16881
83241	17420
83241	18972
83241	18973
83241	18974
83241	19358
83241	19359
83241	19687
83241	19718
83241	19891
83241	22591
83241	26370
83241	56438
83241	59001
83241	66467
83241	66671
83241	66979
83241	67967
83241	68240
83241	69263
83241	69745
83241	72151
83241	72584
83241	99375
83241	107986
83241	209357
83241	100043674
83242	16881
83242	17686
83242	18972
83242	19687
83242	19718
83242	19891
83242	26909
83242	67967
83242	68240
83242	69263
83242	69745
83242	72151
83242	217716
83242	381760
83243	18972
83243	19363
83243	19364
83243	19366
83243	19891
83243	20422
83243	20962
83243	21975
83243	57434
83243	67967
83243	68240
83243	69745
83243	71711
83243	74335
83243	114714
83243	268465
83243	381760
83243	623474
83244	21673
83244	54125
83244	56626
83244	75570
83244	108138
83244	227525
83244	319583
83245	11652
83245	11911
83245	12287
83245	12288
83245	12289
83245	12290
83245	12291
83245	12292
83245	12293
83245	12294
83245	12295
83245	12296
83245	12297
83245	12298
83245	12299
83245	12300
83245	12367
83245	12475
83245	12531
83245	12675
83245	12928
83245	12929
83245	13163
83245	13197
83245	13537
83245	13712
83245	13714
83245	14013
83245	14103
83245	14164
83245	14165
83245	14166
83245	14167
83245	14168
83245	14169
83245	14170
83245	14171
83245	14172
83245	14173
83245	14174
83245	14175
83245	14176
83245	14177
83245	14178
83245	14179
83245	14180
83245	14183
83245	14184
83245	14186
83245	14673
83245	14701
83245	15370
83245	15482
83245	15507
83245	15512
83245	16150
83245	16151
83245	16175
83245	16176
83245	16177
83245	16178
83245	16765
83245	17164
83245	17165
83245	17260
83245	17347
83245	17451
83245	17532
83245	17873
83245	18018
83245	18021
83245	18099
83245	18176
83245	18205
83245	18211
83245	18212
83245	18218
83245	18479
83245	18590
83245	18751
83245	18752
83245	18783
83245	19042
83245	19043
83245	19056
83245	19057
83245	19059
83245	19060
83245	19094
83245	19099
83245	19252
83245	19259
83245	19279
83245	19353
83245	19354
83245	19395
83245	19417
83245	19418
83245	19419
83245	19698
83245	20111
83245	20112
83245	20130
83245	20662
83245	20663
83245	20807
83245	21808
83245	21809
83245	21812
83245	21813
83245	21937
83245	22030
83245	22034
83245	23882
83245	23938
83245	23939
83245	26395
83245	26396
83245	26397
83245	26399
83245	26400
83245	26401
83245	26403
83245	26404
83245	26405
83245	26406
83245	26407
83245	26409
83245	26410
83245	26411
83245	26412
83245	26414
83245	26415
83245	26921
83245	26940
83245	29857
83245	30957
83245	53608
83245	53859
83245	54376
83245	54377
83245	54378
83245	54652
83245	56613
83245	56636
83245	56692
83245	56808
83245	58226
83245	58231
83245	60597
83245	63953
83245	65964
83245	66513
83245	66922
83245	67071
83245	67112
83245	67603
83245	68652
83245	68794
83245	70686
83245	71751
83245	72349
83245	73086
83245	75590
83245	76089
83245	78390
83245	78405
83245	80857
83245	80903
83245	81904
83245	81905
83245	102626
83245	109880
83245	109905
83245	110157
83245	110651
83245	114713
83245	140723
83245	170758
83245	192176
83245	211429
83245	215449
83245	216869
83245	216965
83245	218397
83245	224105
83245	225028
83245	232889
83245	233046
83245	235584
83245	239556
83245	240168
83245	240672
83245	271844
83245	286940
83245	319520
83245	319734
83245	320139
83245	329502
83245	330177
83245	381921
83245	100503710
83245	102641666
83246	11352
83246	11652
83246	11836
83246	11839
83246	12015
83246	12223
83246	12322
83246	12323
83246	12325
83246	12402
83246	12576
83246	12928
83246	12929
83246	13685
83246	13712
83246	13867
83246	13869
83246	13874
83246	14388
83246	15200
83246	17973
83246	17974
83246	18176
83246	18183
83246	18479
83246	18481
83246	18707
83246	18709
83246	18710
83246	18751
83246	18752
83246	18803
83246	20418
83246	20662
83246	20663
83246	20779
83246	21802
83246	26395
83246	26396
83246	26400
83246	26414
83246	30955
83246	58988
83246	70584
83246	80794
83246	83961
83246	108058
83246	109880
83246	110157
83246	208650
83246	211323
83246	214230
83246	216148
83246	224105
83246	241656
83246	271849
83246	320207
83246	100042150
83247	11441
83247	11513
83247	11514
83247	11515
83247	11540
83247	11541
83247	11548
83247	11549
83247	11550
83247	11554
83247	11555
83247	11556
83247	11608
83247	11740
83247	11938
83247	11941
83247	12061
83247	12062
83247	12287
83247	12288
83247	12289
83247	12290
83247	12291
83247	12292
83247	12313
83247	12314
83247	12315
83247	12322
83247	12323
83247	12325
83247	12326
83247	12426
83247	12494
83247	12669
83247	12671
83247	13488
83247	13492
83247	13617
83247	13618
83247	13867
83247	13869
83247	14062
83247	14672
83247	14675
83247	14676
83247	14680
83247	14683
83247	14810
83247	14811
83247	14813
83247	14814
83247	14816
83247	14829
83247	15465
83247	15466
83247	15558
83247	15559
83247	15562
83247	15563
83247	15564
83247	15565
83247	15566
83247	16438
83247	16439
83247	16440
83247	16867
83247	18125
83247	18126
83247	18216
83247	18430
83247	18436
83247	18438
83247	18439
83247	18440
83247	18573
83247	18574
83247	18575
83247	18679
83247	18682
83247	18751
83247	18752
83247	18795
83247	18796
83247	18797
83247	18799
83247	18802
83247	18803
83247	18821
83247	19056
83247	19057
83247	19059
83247	19204
83247	19216
83247	19218
83247	19220
83247	20190
83247	20191
83247	20192
83247	20541
83247	20698
83247	20866
83247	21336
83247	21337
83247	21338
83247	21390
83247	21924
83247	21925
83247	22045
83247	22333
83247	22334
83247	22335
83247	26361
83247	53313
83247	54140
83247	54652
83247	56632
83247	57260
83247	58226
83247	58861
83247	67972
83247	68961
83247	70086
83247	70405
83247	72469
83247	73333
83247	74055
83247	80796
83247	94045
83247	102093
83247	104110
83247	104111
83247	105675
83247	107589
83247	108058
83247	108071
83247	109305
83247	110094
83247	110891
83247	110893
83247	114875
83247	116873
83247	170732
83247	210044
83247	213435
83247	213788
83247	228139
83247	228550
83247	228785
83247	231602
83247	233011
83247	238564
83247	239556
83247	243764
83247	269717
83247	269999
83247	320404
83247	320707
83247	381290
83247	494124
83248	11477
83248	11479
83248	11480
83248	11481
83248	11705
83248	12145
83248	12156
83248	12162
83248	12166
83248	12167
83248	12168
83248	12458
83248	12765
83248	12766
83248	12767
83248	12768
83248	12769
83248	12770
83248	12771
83248	12772
83248	12773
83248	12774
83248	12775
83248	12776
83248	12777
83248	12778
83248	12803
83248	12804
83248	12977
83248	12978
83248	12981
83248	12982
83248	12983
83248	12984
83248	12985
83248	12986
83248	13019
83248	13051
83248	13607
83248	13608
83248	13856
83248	14103
83248	14205
83248	14255
83248	14256
83248	14257
83248	14563
83248	14825
83248	15234
83248	15945
83248	15962
83248	15964
83248	15965
83248	15967
83248	15968
83248	15969
83248	15970
83248	15972
83248	15974
83248	15975
83248	15976
83248	15977
83248	15978
83248	15979
83248	15980
83248	16153
83248	16154
83248	16155
83248	16156
83248	16157
83248	16158
83248	16159
83248	16160
83248	16161
83248	16162
83248	16163
83248	16164
83248	16168
83248	16169
83248	16171
83248	16172
83248	16173
83248	16174
83248	16175
83248	16176
83248	16177
83248	16178
83248	16180
83248	16182
83248	16184
83248	16185
83248	16187
83248	16188
83248	16189
83248	16190
83248	16191
83248	16192
83248	16194
83248	16195
83248	16198
83248	16199
83248	16323
83248	16324
83248	16325
83248	16326
83248	16542
83248	16590
83248	16878
83248	16880
83248	16963
83248	16992
83248	16994
83248	17000
83248	17295
83248	17311
83248	17329
83248	17480
83248	18383
83248	18413
83248	18414
83248	18590
83248	18829
83248	19109
83248	19116
83248	20290
83248	20292
83248	20293
83248	20295
83248	20296
83248	20297
83248	20299
83248	20300
83248	20301
83248	20302
83248	20303
83248	20304
83248	20305
83248	20306
83248	20307
83248	20308
83248	20309
83248	20310
83248	20311
83248	20312
83248	20315
83248	21808
83248	21809
83248	21812
83248	21813
83248	21832
83248	21933
83248	21934
83248	21935
83248	21936
83248	21937
83248	21938
83248	21939
83248	21940
83248	21941
83248	21942
83248	21943
83248	21944
83248	21947
83248	21948
83248	21949
83248	21950
83248	22035
83248	22163
83248	22164
83248	22340
83248	22341
83248	23832
83248	24047
83248	24099
83248	27279
83248	29820
83248	50905
83248	50929
83248	50930
83248	53603
83248	54635
83248	55985
83248	56066
83248	56069
83248	56221
83248	56708
83248	56744
83248	56838
83248	57266
83248	57349
83248	57914
83248	57916
83248	58181
83248	60504
83248	60505
83248	65956
83248	66102
83248	69583
83248	71785
83248	72049
83248	80901
83248	83430
83248	85030
83248	93672
83248	94185
83248	110542
83248	140806
83248	209590
83248	213208
83248	227288
83248	230396
83248	230405
83248	230828
83248	230979
83248	237310
83248	237313
83248	240873
83248	242517
83248	242519
83248	242700
83248	245527
83248	320100
83248	326623
83248	329244
83248	387510
83248	404549
83248	621580
83248	100038993
83248	100039053
83248	100039863
83248	100039939
83248	100040048
83248	100041504
83248	100041579
83248	100041593
83248	100042493
83248	100042555
83248	100504239
83248	100504346
83248	100504362
83248	100861969
83248	100861978
83248	100862177
83248	100862247
83249	12313
83249	12314
83249	12315
83249	13139
83249	16329
83249	16330
83249	16331
83249	16332
83249	16438
83249	16439
83249	16440
83249	17772
83249	18704
83249	18705
83249	18707
83249	18709
83249	18710
83249	18711
83249	18717
83249	18718
83249	18719
83249	18720
83249	18751
83249	18752
83249	18795
83249	18796
83249	18797
83249	18799
83249	18802
83249	18803
83249	19062
83249	20975
83249	27399
83249	30955
83249	52858
83249	53332
83249	54384
83249	56077
83249	64436
83249	67073
83249	69718
83249	70405
83249	72469
83249	72519
83249	74055
83249	74302
83249	75678
83249	76500
83249	77116
83249	80796
83249	84095
83249	97287
83249	104418
83249	108083
83249	110197
83249	110524
83249	110911
83249	114663
83249	114875
83249	117150
83249	170835
83249	212111
83249	217480
83249	217837
83249	219024
83249	219135
83249	224020
83249	227333
83249	227399
83249	228550
83249	233011
83249	234515
83249	240752
83249	242291
83249	269180
83249	271424
83249	320127
83249	320207
83249	320404
83249	320634
83249	327655
83249	331374
83249	380921
83249	494124
83250	11435
83250	11438
83250	11440
83250	11441
83250	11443
83250	11444
83250	11447
83250	11448
83250	11449
83250	11517
83250	11539
83250	11540
83250	11541
83250	11542
83250	11548
83250	11549
83250	11550
83250	11551
83250	11552
83250	11553
83250	11554
83250	11555
83250	11556
83250	11608
83250	11609
83250	12000
83250	12061
83250	12062
83250	12209
83250	12257
83250	12267
83250	12273
83250	12311
83250	12426
83250	12640
83250	12669
83250	12671
83250	12672
83250	12801
83250	12802
83250	12921
83250	12922
83250	13035
83250	13488
83250	13489
83250	13490
83250	13491
83250	13492
83250	13609
83250	13610
83250	13611
83250	13617
83250	13618
83250	14061
83250	14062
83250	14063
83250	14064
83250	14065
83250	14289
83250	14293
83250	14294
83250	14308
83250	14309
83250	14394
83250	14395
83250	14396
83250	14397
83250	14399
83250	14400
83250	14401
83250	14402
83250	14403
83250	14404
83250	14405
83250	14406
83250	14407
83250	14408
83250	14409
83250	14427
83250	14428
83250	14429
83250	14527
83250	14608
83250	14652
83250	14654
83250	14658
83250	14715
83250	14739
83250	14745
83250	14765
83250	14767
83250	14799
83250	14800
83250	14802
83250	14803
83250	14804
83250	14805
83250	14806
83250	14807
83250	14809
83250	14810
83250	14811
83250	14812
83250	14813
83250	14814
83250	14816
83250	14823
83250	14829
83250	14938
83250	15465
83250	15466
83250	15550
83250	15552
83250	15557
83250	15558
83250	15559
83250	15562
83250	15563
83250	15564
83250	15565
83250	15566
83250	16866
83250	16867
83250	16995
83250	17171
83250	17199
83250	17200
83250	17201
83250	17202
83250	17203
83250	17773
83250	18101
83250	18166
83250	18167
83250	18168
83250	18169
83250	18216
83250	18217
83250	18386
83250	18387
83250	18389
83250	18390
83250	18430
83250	18436
83250	18438
83250	18439
83250	18440
83250	18441
83250	18442
83250	18815
83250	19065
83250	19109
83250	19116
83250	19204
83250	19214
83250	19216
83250	19217
83250	19218
83250	19219
83250	19220
83250	19222
83250	19228
83250	20605
83250	20606
83250	20608
83250	20609
83250	21336
83250	21337
83250	21338
83250	21390
83250	21833
83250	21834
83250	22045
83250	22072
83250	22074
83250	22094
83250	22095
83250	22354
83250	22355
83250	23796
83250	26361
83250	53623
83250	53978
83250	54140
83250	54393
83250	54598
83250	57249
83250	57260
83250	57385
83250	58861
83250	64095
83250	65086
83250	67168
83250	67373
83250	70086
83250	73626
83250	74191
83250	78134
83250	78826
83250	93742
83250	93896
83250	94045
83250	94226
83250	99296
83250	103964
83250	104443
83250	108015
83250	108043
83250	108068
83250	108069
83250	108071
83250	108072
83250	108073
83250	110304
83250	110637
83250	110834
83250	110835
83250	110886
83250	110902
83250	111174
83250	114229
83250	140498
83250	140795
83250	170483
83250	170732
83250	193034
83250	207911
83250	208188
83250	209512
83250	209513
83250	209517
83250	213438
83250	213527
83250	213788
83250	215854
83250	215855
83250	215856
83250	215859
83250	216643
83250	216749
83250	217369
83250	225192
83250	226278
83250	226304
83250	228139
83250	230777
83250	231252
83250	231602
83250	233571
83250	237213
83250	237362
83250	239336
83250	239845
83250	242093
83250	242425
83250	242443
83250	243764
83250	244701
83250	268934
83250	276742
83250	319229
83250	328699
83250	381489
83250	381853
83250	382348
83250	387285
83250	435206
83250	435207
83250	436522
83250	493809
83250	494546
83250	503558
83250	504186
83250	100040233
83251	12235
83251	12427
83251	12442
83251	12443
83251	12444
83251	12445
83251	12447
83251	12448
83251	12530
83251	12531
83251	12532
83251	12544
83251	12545
83251	12566
83251	12567
83251	12571
83251	12576
83251	12577
83251	12580
83251	12581
83251	13006
83251	13197
83251	13557
83251	13559
83251	17120
83251	17126
83251	17127
83251	17128
83251	17215
83251	17217
83251	17218
83251	17219
83251	17220
83251	17222
83251	17873
83251	18392
83251	18393
83251	18817
83251	19357
83251	19650
83251	19651
83251	20842
83251	20843
83251	21808
83251	21809
83251	22137
83251	22390
83251	22628
83251	22629
83251	22630
83251	22642
83251	23834
83251	23882
83251	24061
83251	26428
83251	26429
83251	27214
83251	27401
83251	30939
83251	50793
83251	52206
83251	52563
83251	54401
83251	55948
83251	56317
83251	56438
83251	56452
83251	59008
83251	66156
83251	66440
83251	66671
83251	68999
83251	69010
83251	69957
83251	71890
83251	99152
83251	104394
83251	105988
83251	107995
83251	140557
83251	209091
83251	211586
83251	217232
83251	218294
83251	229776
83251	242705
83251	268697
83251	268930
83251	381759
83251	100043674
83251	102642920
83252	11783
83252	12122
83252	12367
83252	12370
83252	12371
83252	12442
83252	12443
83252	12444
83252	12445
83252	12447
83252	12448
83252	12450
83252	12452
83252	12521
83252	12566
83252	12567
83252	12571
83252	13067
83252	13197
83252	13663
83252	17248
83252	17873
83252	18787
83252	20135
83252	20437
83252	20438
83252	20724
83252	21825
83252	22401
83252	23882
83252	26374
83252	29870
83252	55948
83252	57913
83252	58801
83252	64058
83252	66940
83252	67874
83252	68098
83252	68428
83252	75747
83252	107831
83252	107986
83252	140742
83252	170770
83252	209091
83252	230784
83252	268697
83252	382985
83253	11634
83253	11796
83253	11797
83253	11798
83253	12211
83253	12234
83253	12402
83253	12702
83253	12703
83253	13194
83253	14897
83253	15204
83253	16396
83253	17222
83253	17237
83253	17318
83253	17344
83253	17999
83253	19823
83253	20437
83253	20438
83253	22034
83253	22192
83253	22193
83253	22194
83253	22195
83253	22200
83253	22201
83253	22202
83253	22209
83253	22210
83253	22213
83253	22215
